Callsign,CQZ,ValidFrom,ValidTo
WD5EDR/HU,4,1979-11-08T00:00:00+00:00,1979-11-08T23:59:59+00:00
KA5FFV/HU,4,1979-12-29T00:00:00+00:00,1979-12-29T23:59:59+00:00
N5CJG/HU,4,1980-10-18T00:00:00+00:00,1980-10-18T23:59:59+00:00
W5VWN/HU,4,1983-10-16T00:00:00+00:00,1983-10-16T23:59:59+00:00
W5VUN/HU,4,1983-10-16T00:00:00+00:00,1983-10-16T23:59:59+00:00
KC0RMR/AT,4,2010-01-14T00:00:00+00:00,2010-01-14T23:59:59+00:00
KA4ETL/AT,4,1980-06-28T00:00:00+00:00,1980-06-28T23:59:59+00:00
KA4JLO/AT,4,1980-06-12T00:00:00+00:00,1980-06-12T23:59:59+00:00
KA4RJC/AT,4,1981-02-22T00:00:00+00:00,1981-02-22T23:59:59+00:00
KA4ZYD/AT,4,1984-11-27T00:00:00+00:00,1984-11-27T23:59:59+00:00
WB4EFL/AT,4,1978-04-15T00:00:00+00:00,1978-04-15T23:59:59+00:00
WB4RVG/AT,4,1978-06-12T00:00:00+00:00,1978-06-12T23:59:59+00:00
WD4BSX/AT,4,1977-07-17T00:00:00+00:00,1977-07-17T23:59:59+00:00
AH6U,4,2004-02-19T00:00:00+00:00,2006-10-26T23:59:59+00:00
WB5QYH/OR,4,1977-12-18T00:00:00+00:00,1977-12-18T23:59:59+00:00
WB5TMP/OR,4,1977-06-28T00:00:00+00:00,1977-06-28T23:59:59+00:00
WB5QDH/OR,4,1978-06-09T00:00:00+00:00,1978-06-09T23:59:59+00:00
KA9MZR/PO,4,1982-12-11T00:00:00+00:00,1982-12-11T23:59:59+00:00
WB5LUU/MK,4,1981-12-12T00:00:00+00:00,1981-12-12T23:59:59+00:00
KC4RC/OR,4,1981-09-08T00:00:00+00:00,1981-09-08T23:59:59+00:00
KA8EQQ/BM,4,1979-12-24T00:00:00+00:00,1979-12-24T23:59:59+00:00
KA8RUX/BM,4,1983-04-23T00:00:00+00:00,1983-04-23T23:59:59+00:00
WB5WFB/DL,4,1977-05-26T00:00:00+00:00,1977-05-26T23:59:59+00:00
KA9MOG/SV,4,1984-08-30T00:00:00+00:00,1984-08-30T23:59:59+00:00
KH7QT,4,2011-05-19T00:00:00+00:00,2015-10-23T23:59:59+00:00
NL7ZL,4,2002-02-21T00:00:00+00:00,2002-04-16T23:59:59+00:00
KP4ZD,4,2006-07-11T00:00:00+00:00,2011-08-15T23:59:59+00:00
AH6NR,4,2005-12-14T00:00:00+00:00,2015-10-26T23:59:59+00:00
NH7IH,4,2008-02-27T00:00:00+00:00,2015-10-28T23:59:59+00:00
WH6OY,4,2005-12-14T00:00:00+00:00,2015-10-26T23:59:59+00:00
KH2BH,4,1984-05-04T00:00:00+00:00,2000-02-29T23:59:59+00:00
KH7SS,4,2009-01-26T00:00:00+00:00,2015-11-10T23:59:59+00:00
NL7JI,4,1998-12-15T00:00:00+00:00,2006-12-05T23:59:59+00:00
WH6LR,4,2000-06-16T00:00:00+00:00,2002-11-19T23:59:59+00:00
KL7QW,4,1996-04-09T00:00:00+00:00,
KL7MZ,4,1997-11-10T00:00:00+00:00,2004-07-21T23:59:59+00:00
AL7JW,4,1997-11-10T00:00:00+00:00,2004-07-21T23:59:59+00:00
KA5LDC/DL,4,1982-06-20T00:00:00+00:00,1982-06-20T23:59:59+00:00
N5BMU/DL,4,1983-02-26T00:00:00+00:00,1983-02-26T23:59:59+00:00
KL7GRF,4,1995-06-26T00:00:00+00:00,2004-01-05T23:59:59+00:00
WP4YJ,4,2004-06-17T00:00:00+00:00,2009-06-08T23:59:59+00:00
WP2AIG,4,2001-01-12T00:00:00+00:00,2002-02-11T23:59:59+00:00
WL7CRT,4,1998-11-05T00:00:00+00:00,2004-08-03T23:59:59+00:00
WL7UU,4,2007-10-12T00:00:00+00:00,2011-05-23T23:59:59+00:00
KL7MR,4,2006-05-18T00:00:00+00:00,2006-05-22T23:59:59+00:00
WP4CBP,4,2005-05-04T00:00:00+00:00,2011-04-14T23:59:59+00:00
KP4CBP,4,2011-06-04T00:00:00+00:00,2015-12-21T23:59:59+00:00
KP2AZ,4,1991-07-02T00:00:00+00:00,2015-12-22T23:59:59+00:00
NL7ZN,4,1992-01-14T00:00:00+00:00,2015-12-26T23:59:59+00:00
KP4II,4,1994-07-15T00:00:00+00:00,2004-03-04T23:59:59+00:00
KL1MW,4,2004-11-07T00:00:00+00:00,2012-01-29T23:59:59+00:00
KL7OI,4,1986-02-25T00:00:00+00:00,1996-02-11T23:59:59+00:00
KL7SP,4,2013-12-09T00:00:00+00:00,2013-01-31T23:59:59+00:00
WP4YN,4,2001-08-07T00:00:00+00:00,2001-08-09T23:59:59+00:00
WH2H,4,1995-02-24T00:00:00+00:00,1996-09-30T23:59:59+00:00
WP4BXS,4,1993-01-12T00:00:00+00:00,2000-05-09T23:59:59+00:00
NH6E,4,1981-02-27T00:00:00+00:00,1988-11-14T23:59:59+00:00
KL1HT,4,2005-06-21T00:00:00+00:00,2016-01-27T23:59:59+00:00
NL7TK,4,2014-02-23T00:00:00+00:00,2016-02-10T23:59:59+00:00
NL7GO,4,2006-05-22T00:00:00+00:00,2009-04-06T23:59:59+00:00
KL7SLM,4,2013-03-18T00:00:00+00:00,2016-02-16T23:59:59+00:00
VY0PW,4,2006-08-11T00:00:00+00:00,2007-06-22T23:59:59+00:00
VY0PW,4,2007-08-29T00:00:00+00:00,2008-07-17T23:59:59+00:00
VY0PW,4,2008-09-02T00:00:00+00:00,2009-06-01T23:59:59+00:00
VY0PW,4,2009-09-16T00:00:00+00:00,2009-11-17T23:59:59+00:00
VY0PW,4,2009-11-23T00:00:00+00:00,2010-07-06T23:59:59+00:00
VY0PW,4,2010-08-13T00:00:00+00:00,2011-08-03T23:59:59+00:00
VY0PW,4,2011-09-02T00:00:00+00:00,2012-04-03T23:59:59+00:00
VY0PW,4,2012-05-02T00:00:00+00:00,2012-07-06T23:59:59+00:00
VY0PW,4,2012-08-31T00:00:00+00:00,2012-10-31T23:59:59+00:00
VY0PW,4,2012-11-11T00:00:00+00:00,2013-07-07T23:59:59+00:00
VY0PW,4,2013-07-21T00:00:00+00:00,
KP4MLF,4,2013-06-08T00:00:00+00:00,2016-02-24T23:59:59+00:00
VY0PW,4,1999-12-30T00:00:00+00:00,2006-07-23T23:59:59+00:00
WH6DYA,4,2015-01-24T00:00:00+00:00,2016-02-20T23:59:59+00:00
KH6UW,4,2003-01-01T00:00:00+00:00,2003-01-22T23:59:59+00:00
KH6POI,4,2006-05-17T00:00:00+00:00,2006-05-24T23:59:59+00:00
KP4FF,4,1999-05-13T00:00:00+00:00,2006-10-06T23:59:59+00:00
WH6YH,4,2001-03-06T00:00:00+00:00,2004-11-09T23:59:59+00:00
WL7CTB,4,2002-04-01T00:00:00+00:00,2002-06-10T23:59:59+00:00
KL7JEX,4,1981-02-27T00:00:00+00:00,1989-09-18T23:59:59+00:00
AL7CS,4,1981-02-27T00:00:00+00:00,1992-04-27T23:59:59+00:00
KL3PG,4,2014-04-18T00:00:00+00:00,2014-05-06T23:59:59+00:00
KL7JEX,4,1997-07-29T00:00:00+00:00,2016-03-29T23:59:59+00:00
WL7CA,4,2002-09-21T00:00:00+00:00,2004-03-16T23:59:59+00:00
KL2ZL,4,2011-05-20T00:00:00+00:00,2011-07-25T23:59:59+00:00
K8SCH/TS,4,1992-10-15T00:00:00+00:00,1992-10-17T23:59:59+00:00
K8SCH/TS,4,1995-10-12T00:00:00+00:00,1995-10-15T23:59:59+00:00
N8FU/TS,4,1992-10-18T00:00:00+00:00,1992-10-18T23:59:59+00:00
N8FU/TS,4,1992-10-26T00:00:00+00:00,1992-11-06T23:59:59+00:00
NP4AS,4,1992-10-13T00:00:00+00:00,2016-04-14T23:59:59+00:00
KP4LF,4,2012-03-31T00:00:00+00:00,2016-05-02T23:59:59+00:00
KP3U,4,1996-10-01T00:00:00+00:00,2016-05-04T23:59:59+00:00
NH6BF,4,1992-11-03T00:00:00+00:00,1997-06-19T23:59:59+00:00
KH0CE,4,2013-09-04T00:00:00+00:00,2016-05-20T23:59:59+00:00
WL7CJC,4,2000-11-07T00:00:00+00:00,2000-11-30T23:59:59+00:00
N5FW,4,1978-01-01T00:00:00+00:00,2008-02-28T23:59:59+00:00
NH7RO/M,4,2016-05-24T00:00:00+00:00,2016-05-24T17:59:59+00:00
KH2KD,4,2005-06-03T00:00:00+00:00,2016-05-29T23:59:59+00:00
NL7LE,4,2011-01-06T00:00:00+00:00,2016-06-09T23:59:59+00:00
KP2RF,4,2009-03-30T00:00:00+00:00,2011-03-01T23:59:59+00:00
NP4I,4,1986-11-10T00:00:00+00:00,2016-06-07T23:59:59+00:00
NP4FP,4,1987-06-09T00:00:00+00:00,2016-06-07T23:59:59+00:00
KH7JE,4,2009-07-15T00:00:00+00:00,2016-06-14T23:59:59+00:00
AL7DC,4,2006-10-04T00:00:00+00:00,2016-06-11T23:59:59+00:00
WP4LKA,4,2012-01-26T00:00:00+00:00,2016-06-18T23:59:59+00:00
NH6CJ,4,1987-04-27T00:00:00+00:00,2006-06-06T23:59:59+00:00
KH2BR/7,4,2016-03-11T00:00:00+00:00,2016-07-20T23:59:59+00:00
NP2EI,4,2011-10-24T00:00:00+00:00,2016-06-30T23:59:59+00:00
AL7OW,4,1993-10-05T00:00:00+00:00,2016-07-14T23:59:59+00:00
NP4ES,4,1988-06-21T00:00:00+00:00,1998-06-21T23:59:59+00:00
WH6DNF,4,2011-07-13T00:00:00+00:00,2012-07-30T23:59:59+00:00
KL2BV,4,2009-03-23T00:00:00+00:00,2010-05-16T23:59:59+00:00
KL7MVX,4,2016-07-30T00:00:00+00:00,2016-08-19T23:59:59+00:00
WL4B,4,2006-10-06T00:00:00+00:00,2007-01-06T23:59:59+00:00
NP3BA,4,2015-10-07T00:00:00+00:00,2016-08-30T23:59:59+00:00
WL7DN,4,2016-08-04T00:00:00+00:00,2016-08-04T23:59:59+00:00
WL7DN,4,2016-08-08T00:00:00+00:00,2016-08-08T23:59:59+00:00
W6H,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6I,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6J,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6K,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6L,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6M,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6N,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6O,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6P,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6Q,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6R,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
W6U,4,2016-09-10T00:00:00+00:00,2016-09-19T23:59:59+00:00
AH0AH,4,2013-02-12T00:00:00+00:00,2016-09-13T23:59:59+00:00
WP4JSP,4,2012-04-23T00:00:00+00:00,2012-05-12T23:59:59+00:00
KL7HQR,4,1987-01-27T00:00:00+00:00,2002-08-07T23:59:59+00:00
AL7J,4,1998-10-20T00:00:00+00:00,2003-01-19T23:59:59+00:00
KL7PZ,4,1988-05-17T00:00:00+00:00,2005-10-18T23:59:59+00:00
KL2DM,4,2007-11-19T00:00:00+00:00,2016-10-06T23:59:59+00:00
KL7HB,4,1981-02-27T00:00:00+00:00,2014-02-25T23:59:59+00:00
K0TI/MN,4,2016-03-13T00:00:00+00:00,2016-03-13T23:59:59+00:00
AH6Z,4,2006-10-01T00:00:00+00:00,2016-11-06T23:59:59+00:00
WP3OY,4,2002-04-18T00:00:00+00:00,2008-12-16T23:59:59+00:00
WP3OY,4,2011-09-28T00:00:00+00:00,2016-11-13T23:59:59+00:00
KL0TR,4,2013-10-24T00:00:00+00:00,2016-11-28T23:59:59+00:00
KH7UB,4,2015-10-06T00:00:00+00:00,2016-12-08T23:59:59+00:00
KL2HV,4,2009-09-24T00:00:00+00:00,2016-12-18T23:59:59+00:00
VE100VIMY/VE,4,2017-01-15T00:00:00+00:00,2017-02-11T23:59:59+00:00
AL0P,4,1999-12-31T00:00:00+00:00,2000-01-21T23:59:59+00:00
AH2X,4,1997-05-29T00:00:00+00:00,2011-12-29T23:59:59+00:00
AH6OD,4,2011-04-16T00:00:00+00:00,2012-09-07T23:59:59+00:00
KL4YFD,4,2010-10-05T00:00:00+00:00,2012-11-17T23:59:59+00:00
NL7CO,4,1996-11-12T00:00:00+00:00,2006-06-06T23:59:59+00:00
NL7CO,4,2007-07-03T00:00:00+00:00,2017-10-01T23:59:59+00:00
KL1Y,4,2015-03-04T00:00:00+00:00,2017-01-22T23:59:59+00:00
NP4JS,4,2017-01-25T00:00:00+00:00,2017-02-14T23:59:59+00:00
WL7GX,4,1999-11-25T00:00:00+00:00,2005-02-04T23:59:59+00:00
WL7GX,4,2007-05-15T00:00:00+00:00,2007-06-24T23:59:59+00:00
KP4WW,4,1998-07-30T00:00:00+00:00,1999-07-26T23:59:59+00:00
WL7DN,4,2016-07-28T00:00:00+00:00,2016-07-28T23:59:59+00:00
WL7DN,4,2016-07-30T00:00:00+00:00,2016-07-30T23:59:59+00:00
AH2Z,4,1992-10-27T00:00:00+00:00,2008-01-13T23:59:59+00:00
NH2B,4,2002-10-29T00:00:00+00:00,2012-05-28T23:59:59+00:00
AH2N,4,1984-01-05T00:00:00+00:00,1992-07-20T23:59:59+00:00
WL7F,4,2010-08-02T00:00:00+00:00,2010-08-18T23:59:59+00:00
AH2U,4,1985-10-24T00:00:00+00:00,1987-05-30T23:59:59+00:00
NH2Y,4,1994-01-18T00:00:00+00:00,1995-01-22T23:59:59+00:00
KL7FQQ,4,2015-10-21T00:00:00+00:00,2017-03-17T23:59:59+00:00
KP4Y,4,2006-12-20T00:00:00+00:00,2012-03-26T23:59:59+00:00
AL7H,4,1988-06-26T00:00:00+00:00,1996-06-20T23:59:59+00:00
WL7JM,4,2008-12-09T00:00:00+00:00,2009-09-04T23:59:59+00:00
KL1OH,4,2008-12-09T00:00:00+00:00,2009-09-04T23:59:59+00:00
K0CAW,4,2007-05-24T00:00:00+00:00,2015-01-29T23:59:59+00:00
WD4LYN,4,1999-02-10T00:00:00+00:00,2002-10-06T23:59:59+00:00
WL7FE,4,1993-01-05T00:00:00+00:00,2011-10-06T23:59:59+00:00
AL7QL,4,2012-01-05T00:00:00+00:00,2017-04-19T23:59:59+00:00
AH7W,4,1997-09-30T00:00:00+00:00,1997-11-02T23:59:59+00:00
KH2AR/4,4,1990-07-10T00:00:00+00:00,
VY0AA,4,2000-03-25T00:00:00+00:00,
AH6DA,4,1988-07-19T00:00:00+00:00,2017-04-28T23:59:59+00:00
VY0DXA,4,2005-11-17T00:00:00+00:00,
KL0PE,4,2000-02-06T00:00:00+00:00,2017-04-25T23:59:59+00:00
KL7WT,4,1987-09-29T00:00:00+00:00,2007-05-02T23:59:59+00:00
KP4CSZ,4,2007-01-17T00:00:00+00:00,2017-05-04T23:59:59+00:00
AH6IJ,4,2007-08-08T00:00:00+00:00,2017-05-10T23:59:59+00:00
AL7NM,4,2015-06-28T00:00:00+00:00,2017-05-20T23:59:59+00:00
KL0WF,4,2015-06-28T00:00:00+00:00,2017-05-20T23:59:59+00:00
WL7AQ,4,1995-05-10T00:00:00+00:00,1998-01-12T23:59:59+00:00
KP4EOP,4,1981-02-27T00:00:00+00:00,1992-10-12T23:59:59+00:00
AL7E,4,1999-11-23T00:00:00+00:00,2008-03-25T23:59:59+00:00
AL7E,4,2009-10-08T00:00:00+00:00,2010-06-30T23:59:59+00:00
AL7JX,4,1998-04-23T00:00:00+00:00,2004-02-23T23:59:59+00:00
KH6ITY,4,1996-01-24T00:00:00+00:00,2014-04-06T23:59:59+00:00
AH6RS,4,2006-02-05T00:00:00+00:00,2006-02-07T23:59:59+00:00
NP3QC,4,2007-06-13T00:00:00+00:00,2010-05-23T23:59:59+00:00
VE9AEF,4,1978-08-04T00:00:00+00:00,1978-10-11T23:59:59+00:00
NH7FK,4,2003-08-06T00:00:00+00:00,2005-04-15T23:59:59+00:00
WP4LKY,4,2001-01-12T00:00:00+00:00,2014-09-16T23:59:59+00:00
KP4MAS,4,2017-07-07T00:00:00+00:00,2017-07-08T23:59:59+00:00
KL3JC,4,2014-07-03T00:00:00+00:00,2017-07-13T23:59:59+00:00
VY9CRC,4,1994-04-01T00:00:00+00:00,
VY9CCC,4,1989-04-03T00:00:00+00:00,
VY9CC,4,1989-04-03T00:00:00+00:00,
VY9CCO,4,1989-04-03T00:00:00+00:00,
VY9QR,4,1993-10-30T00:00:00+00:00,1993-10-31T23:59:59+00:00
VY9QR,4,1995-03-25T00:00:00+00:00,1995-03-26T23:59:59+00:00
VY9QR,4,1993-09-23T00:00:00+00:00,1993-09-30T23:59:59+00:00
NP3HP,4,2005-06-01T00:00:00+00:00,2007-04-10T23:59:59+00:00
WP3WD,4,2006-10-27T00:00:00+00:00,2010-09-08T23:59:59+00:00
WH7GY,4,2008-08-25T00:00:00+00:00,2017-07-20T23:59:59+00:00
KL1TU,4,2011-04-04T00:00:00+00:00,2016-11-27T23:59:59+00:00
W6U,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6R,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6Q,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6P,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6O,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6N,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6M,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6K,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6I,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6J,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6H,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
KP4NA,4,2001-12-05T00:00:00+00:00,2017-08-22T23:59:59+00:00
AL7KK,4,2003-03-13T00:00:00+00:00,2007-09-03T23:59:59+00:00
WL7CPL,4,2004-08-04T00:00:00+00:00,2017-08-28T23:59:59+00:00
WL7A,4,1990-06-26T00:00:00+00:00,2007-09-01T23:59:59+00:00
NH7S,4,2008-12-26T00:00:00+00:00,2009-04-03T23:59:59+00:00
WP3ZA,4,2006-06-27T00:00:00+00:00,2013-03-04T23:59:59+00:00
WP3OV,4,2005-02-17T00:00:00+00:00,2012-03-02T23:59:59+00:00
KL1DJ,4,2001-10-10T00:00:00+00:00,2003-10-21T23:59:59+00:00
WP4NAQ,4,2006-10-14T00:00:00+00:00,2017-09-19T23:59:59+00:00
NP3E,4,2014-12-08T00:00:00+00:00,2017-09-21T23:59:59+00:00
KL7HSY,4,1981-02-27T00:00:00+00:00,2017-09-24T23:59:59+00:00
KL3DB,4,2017-09-25T00:00:00+00:00,2017-09-29T23:59:59+00:00
NP3AX,4,2006-10-23T00:00:00+00:00,2009-03-22T23:59:59+00:00
NL7CO,4,2017-04-03T00:00:00+00:00,2017-10-24T23:59:59+00:00
KL7YQ,4,1990-12-18T00:00:00+00:00,2017-11-01T23:59:59+00:00
KP4AD,4,1987-02-03T00:00:00+00:00,2006-09-14T23:59:59+00:00
WH7LB,4,2009-10-02T00:00:00+00:00,2017-10-28T23:59:59+00:00
K9EA,4,2017-05-22T00:00:00+00:00,2017-10-08T23:59:59+00:00
K9EA/P,4,2017-05-22T00:00:00+00:00,2017-10-08T23:59:59+00:00
KL1V/M,4,2010-04-07T00:00:00+00:00,2010-04-12T23:59:59+00:00
KL1V/M,4,2010-07-28T00:00:00+00:00,2010-08-08T18:29:59+00:00
KL1V/M,4,2009-07-29T00:00:00+00:00,2009-08-14T23:59:59+00:00
KL1V/M,4,2009-10-07T00:00:00+00:00,2009-10-23T23:59:59+00:00
KL1V/M,4,2008-04-23T00:00:00+00:00,2008-05-20T21:57:59+00:00
KL1V/M,4,2008-09-22T00:00:00+00:00,2008-09-22T23:59:59+00:00
KL1V/M,4,2008-10-02T17:00:00+00:00,2008-10-07T23:59:59+00:00
KL1V/M,4,2008-05-20T22:15:00+00:00,2008-06-19T23:59:59+00:00
KL1V/M,4,2007-04-10T00:00:00+00:00,2007-08-30T23:59:59+00:00
KL1V/M,4,2006-09-20T00:00:00+00:00,2006-09-25T23:59:59+00:00
KL1V/M,4,2005-09-28T00:00:00+00:00,2005-11-06T23:59:59+00:00
VE8A,4,1996-08-04T00:00:00+00:00,1996-08-06T23:59:59+00:00
NU2L/VE8,4,1998-08-18T00:00:00+00:00,1998-08-19T23:59:59+00:00
K8JJ/VY0,4,2000-07-26T00:00:00+00:00,2000-07-26T23:59:59+00:00
K5BGG,4,2006-12-12T00:00:00+00:00,2011-01-06T23:59:59+00:00
WT2O/VE8,4,1993-08-17T00:00:00+00:00,1993-08-17T23:59:59+00:00
WH7TC,4,2016-05-23T00:00:00+00:00,2017-11-11T23:59:59+00:00
KH6NA,4,1981-02-27T00:00:00+00:00,2007-11-14T23:59:59+00:00
AH2BG,4,1997-08-15T00:00:00+00:00,2008-03-06T23:59:59+00:00
NH6AB,4,2004-09-16T00:00:00+00:00,2007-02-15T23:59:59+00:00
KP4MAS,4,2017-08-16T00:00:00+00:00,
CI0XN/P,4,2000-01-02T00:00:00+00:00,2000-02-13T23:59:59+00:00
VX8XN/P,4,1997-09-17T00:00:00+00:00,1997-11-17T23:59:59+00:00
XO0XN/P,4,2001-07-26T00:00:00+00:00,2001-08-25T23:59:59+00:00
VA100U,4,1991-03-01T00:00:00+00:00,1991-04-30T23:59:59+00:00
WL7HE,4,2006-01-19T00:00:00+00:00,2017-11-28T23:59:59+00:00
KH6RON,4,2003-09-19T00:00:00+00:00,2003-10-15T23:59:59+00:00
NL5J,4,2016-03-15T00:00:00+00:00,2017-11-28T23:59:59+00:00
XO0XN,4,2001-07-26T00:00:00+00:00,2001-08-25T23:59:59+00:00
VC9UM,4,1976-01-01T00:00:00+00:00,1977-12-31T23:59:59+00:00
KL1V/M,4,1997-10-01T00:00:00+00:00,2003-04-11T23:59:59+00:00
KL1V/M,4,2003-07-21T00:00:00+00:00,2004-05-09T23:59:59+00:00
KL1V/M,4,2009-03-21T00:00:00+00:00,2009-03-21T23:59:59+00:00
KL2A,4,2014-03-27T00:00:00+00:00,2014-03-30T23:59:59+00:00
KL2A,4,2016-05-18T00:00:00+00:00,2016-05-18T23:59:59+00:00
KL2A,4,2016-07-03T00:00:00+00:00,2016-07-04T23:59:59+00:00
AL7OV,4,1998-03-17T00:00:00+00:00,2008-03-25T23:59:59+00:00
AL7OV,4,2009-10-08T00:00:00+00:00,2010-06-30T23:59:59+00:00
KL7RH,4,1994-10-07T00:00:00+00:00,1998-03-21T23:59:59+00:00
KE5DQV,4,2005-01-27T00:00:00+00:00,2011-12-07T23:59:59+00:00
KL2A,4,2017-03-19T00:00:00+00:00,2017-04-06T23:59:59+00:00
KL7JJN,4,1981-02-27T00:00:00+00:00,1988-07-04T23:59:59+00:00
KH7AL,4,2015-10-10T00:00:00+00:00,2018-03-03T23:59:59+00:00
KL5X,4,2013-08-26T00:00:00+00:00,2018-03-14T23:59:59+00:00
AH6TD,4,2018-02-20T00:00:00+00:00,2018-03-13T23:59:59+00:00
KL7SL,4,1987-06-30T00:00:00+00:00,1998-05-03T23:59:59+00:00
AL7BA,4,1992-08-04T00:00:00+00:00,2018-03-22T23:59:59+00:00
WH6L,4,1987-05-26T00:00:00+00:00,2018-03-24T23:59:59+00:00
NL7OT,4,2002-10-26T00:00:00+00:00,2007-04-18T23:59:59+00:00
KL7FQQ,4,2017-10-15T00:00:00+00:00,2018-04-17T23:59:59+00:00
KL4JC,4,2016-12-14T00:00:00+00:00,2018-04-17T23:59:59+00:00
KL7PE,4,2011-12-27T00:00:00+00:00,2018-05-13T23:59:59+00:00
KH7CZ,4,2011-02-08T00:00:00+00:00,2018-06-13T23:59:59+00:00
WL7YQ,4,2000-04-10T00:00:00+00:00,2018-06-10T23:59:59+00:00
AL1A,4,2009-03-18T00:00:00+00:00,2013-03-14T23:59:59+00:00
WH7DC,4,2014-07-20T00:00:00+00:00,2018-06-26T23:59:59+00:00
NH7L,4,2011-03-21T00:00:00+00:00,2018-07-13T23:59:59+00:00
AH6EZ,4,1998-10-15T00:00:00+00:00,2014-05-28T23:59:59+00:00
KP4MD,4,1987-07-01T00:00:00+00:00,1999-06-30T23:59:59+00:00
KH7ZC,4,2004-11-03T00:00:00+00:00,2010-01-17T23:59:59+00:00
AL7JS,4,2014-01-07T00:00:00+00:00,2014-08-07T23:59:59+00:00
KH7XT,4,2004-10-28T00:00:00+00:00,2008-10-15T23:59:59+00:00
KL7JBB,4,2014-04-26T00:00:00+00:00,2018-08-03T23:59:59+00:00
KL0PP,4,2008-05-27T00:00:00+00:00,2018-08-08T23:59:59+00:00
AL5M,4,2012-03-31T00:00:00+00:00,2018-07-23T23:59:59+00:00
KL0VU,4,2007-02-12T00:00:00+00:00,2018-08-18T23:59:59+00:00
NP3TY,4,2018-03-03T00:00:00+00:00,2018-09-08T23:59:59+00:00
NP3AX,4,2010-03-17T00:00:00+00:00,2018-09-03T23:59:59+00:00
W6I,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6J,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6K,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6L,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6M,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6L,4,2017-09-09T00:00:00+00:00,2017-09-17T23:59:59+00:00
W6N,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6O,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6P,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6Q,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6R,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
W6U,4,2018-09-08T00:00:00+00:00,2018-09-16T23:59:59+00:00
WP4HJF,4,2000-09-15T00:00:00+00:00,2005-05-24T23:59:59+00:00
KL7EQQ,4,1981-01-06T00:00:00+00:00,2016-10-10T23:59:59+00:00
KL7VIK,4,2001-04-14T00:00:00+00:00,2008-10-02T23:59:59+00:00
KL7VIK,4,2011-04-04T00:00:00+00:00,2018-10-05T23:59:59+00:00
KL1EF,4,2007-09-25T00:00:00+00:00,2008-06-16T23:59:59+00:00
KS4AA,4,2018-05-01T00:00:00+00:00,2018-08-24T23:59:59+00:00
VE8CDX,4,2007-05-26T00:00:00+00:00,2007-05-27T23:59:59+00:00
AL7GI,4,1994-02-22T00:00:00+00:00,2000-10-10T23:59:59+00:00
KL7ED,4,1981-02-27T00:00:00+00:00,2018-10-30T23:59:59+00:00
KH6TA,4,2005-09-01T00:00:00+00:00,2010-02-19T23:59:59+00:00
KP4JMP,4,2017-02-15T00:00:00+00:00,2018-12-08T23:59:59+00:00
KL7IEI,4,2011-12-06T00:00:00+00:00,2018-12-17T23:59:59+00:00
NH6XP,4,2014-07-26T00:00:00+00:00,2014-10-07T23:59:59+00:00
KL7FRQ,4,1988-02-02T00:00:00+00:00,1996-02-07T23:59:59+00:00
NL7XT,4,2003-04-09T00:00:00+00:00,2011-02-20T23:59:59+00:00
